id,refi_pathway,pd_score,pred_rate,scenario_current_rate,monthly_savings,risk_adjusted_savings,recommendation
135678352,other,0.13330755624322616,6.260225166516612,11.190000000000001,15.082616932398963,13.071990127388153,consider
121777908,pl_refinance,0.7136222505067954,18.550069273248976,24.03,115.56481237502351,33.09519088856367,hold
117837239,other,0.49306830431486715,15.719826135859751,21.02,23.630573868537226,11.979086881190366,hold
119978276,pl_refinance,0.5185865764703295,14.261104746734123,19.08,29.463679697497867,14.184210912954095,hold
116748927,pl_refinance,0.34635881268100144,11.042295287794671,15.91,30.47728874912565,19.921211204242447,consider
121431041,pl_refinance,0.7753534284975152,23.437822930603897,30.82,170.7567938680088,38.3599283032047,hold
104814384,other,0.13842999811077306,5.427446680083075,10.32,58.65923689950978,50.53903884633125,consider
125391353,pl_refinance,0.41410272863637904,10.023811283058807,14.93,40.952640678503826,23.99404042867022,consider
125701102,pl_refinance,0.23613462883062983,7.924747757920901,12.969999999999999,26.813214721390807,20.481686215399208,consider
107275285,other,0.2633538094348237,8.305864842042524,13.24,26.401321715651306,19.4484330677202,consider
118599581,other,0.5253020718976701,13.684969419599389,18.59,43.33183405334523,20.569531845996966,hold
111608269,pl_refinance,0.6490607048247993,18.555932636172223,24.03,76.96445583935122,27.00985188580478,hold
116250503,pl_refinance,0.29200074694494454,9.448908421016666,14.44,38.43339400252603,27.210814246159075,consider
100036724,cc_to_pl,0.40501374660333417,8.30553912773477,36.0,113.53639148099151,67.55259219145228,consider
105955128,other,0.5005733582072518,13.36391321099615,18.490000000000002,18.536936800127535,9.257840095212106,hold
116247904,pl_refinance,0.7381181126352866,21.468687975312697,31.3,165.53756113536497,43.35128893988101,hold
96951255,other,0.5732939716925415,18.228970326445147,23.99,25.38891494168297,10.83360305780143,hold
128417634,other,0.57636344928737,14.771621581645167,20.05,45.638136702696784,19.333982813681946,hold
125158921,pl_refinance,0.5142218578276422,13.38401977239401,18.59,37.72267053201779,18.32484880882355,hold
110488235,pl_refinance,0.47327794571933496,17.13807994434824,22.09,16.163974043756667,8.51392161366686,hold
111417722,pl_refinance,0.3663100327906446,12.058199693278015,16.990000000000002,34.512998934471796,21.870541163081953,consider
96514861,other,0.6703096206653908,21.115917833691864,29.74,78.30451604196571,25.816245597488667,hold
137590479,other,0.11702972368032111,6.081726209711429,11.11,12.790116059918233,11.293292311586766,consider
103871726,cc_to_pl,0.5127948384167236,14.214168018103885,36.0,467.7672302978833,227.8986090206419,hold
96702449,pl_refinance,0.2647270443313507,8.201611162437965,12.99,51.995393597884686,38.23080673187143,consider
129084489,pl_refinance,0.6467827353330026,18.550627176658814,25.0,66.84053480348939,23.609230872167764,hold
97972417,cc_to_pl,0.27283459758328577,10.438009531056924,36.0,66.6528662699086,48.46765832338553,consider
106975477,cc_to_pl,0.1717194285417315,7.48893817472586,36.0,210.7178794951073,174.53352564468204,consider
112747462,pl_refinance,0.30483819034336446,10.011940554309628,14.93,32.840073626849744,22.82916501169802,consider
129037499,cc_to_pl,0.2305399446622055,6.7520459715553836,36.0,166.4921297080253,128.1090433384444,consider
80808717,other,0.6905728460864102,17.53246484156539,22.99,162.34091112043052,50.232686091733854,hold
95640911,pl_refinance,0.5920012166725239,15.830888820868914,20.990000000000002,102.82274105198064,41.95155324760423,hold
98043820,other,0.5960825801430054,13.018084591129293,17.740000000000002,56.77198564175444,22.931193960575797,hold
132937958,pl_refinance,0.5134060390919717,17.48774994293224,22.47,39.348896236732,19.146935277190433,hold
105934154,pl_refinance,0.5616698203893811,17.872808415439422,22.99,24.510135502915716,10.743532097273654,hold
95207116,pl_refinance,0.3343084381123753,11.390780337559598,16.39,100.63220719440119,66.99001118343999,consider
